Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CLCN2	gene	CLCN2	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with ataxia, OMIM:615651				23707145;26539602;28473625;31291907		False	3	0;0;0	22.7	False		ENSG00000114859	ENSG00000114859	HGNC:2020													
CLN5	gene	CLN5	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 5 OMIM:256731;neuronal ceroid lipofuscinosis 5 MONDO:0009745				25359263		False	3	100;0;0	22.7	False		ENSG00000102805	ENSG00000102805	HGNC:2076													
CLN6	gene	CLN6	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 6, 601780;Ceroid lipofuscinosis, neuronal, Kufs type, adult onset, 204300						False	3	0;0;0	22.7	False		ENSG00000128973	ENSG00000128973	HGNC:2077													
CLP1	gene	CLP1	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia 10 OMIM:615803;Pontocerebellar hypoplasia type 10 MONDO:0014349				24766810;24766809;29307788		False	3	100;0;0	22.7	False		ENSG00000172409	ENSG00000172409	HGNC:16999													
COA7	gene	COA7	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3 OMIM:618387;spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3 MONDO:0020770				29718187;27683825;30885959		False	3	100;0;0	22.7	False		ENSG00000162377	ENSG00000162377	HGNC:25716													
COG1	gene	COG1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIg 611209; Component of COG complex 1 deficiency (Disorders of multiple glycosylation and other glycosylation pathways, conserved oligomeric Golgi (COG) complex deficiency)						False	3	100;0;0	22.7	False		ENSG00000166685	ENSG00000166685	HGNC:6545													
COG4	gene	COG4	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type IIj 613489; Component of COG complex 4 deficiency (Disorders of multiple glycosylation and other glycosylation pathways, conserved oligomeric Golgi (COG) complex deficiency)				11980916;19494034;19651599;21185756		False	3	100;0;0	22.7	False		ENSG00000103051	ENSG00000103051	HGNC:18620													
COG5	gene	COG5	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type IIi 613612; Component of COG complex 5 deficiency (Disorders of multiple glycosylation and other glycosylation pathways, conserved oligomeric Golgi (COG) complex deficiency)				11980916;19690088;23228021;23430875;28960046		False	3	100;0;0	22.7	False		ENSG00000164597	ENSG00000164597	HGNC:14857													
COG6	gene	COG6	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIl 614576; Shaheen syndrome 615328; Component of COG complex 6 deficiency (Disorders of multiple glycosylation and other glycosylation pathways, conserved oligomeric Golgi (COG) complex deficiency)				11980916;26260076		False	3	100;0;0	22.7	False		ENSG00000133103	ENSG00000133103	HGNC:18621													
COG7	gene	COG7	Expert Review Green;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type IIe 608779; Component of COG complex 7 deficiency (Disorders of multiple glycosylation and other glycosylation pathways, conserved oligomeric Golgi (COG) complex deficiency)				11980916;15107842		False	3	100;0;0	22.7	False		ENSG00000168434	ENSG00000168434	HGNC:18622													
COG8	gene	COG8	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type IIh 611182; Component of COG complex 8 deficiency (Disorders of multiple glycosylation and other glycosylation pathways, conserved oligomeric Golgi (COG) complex deficiency)				11980916;17331980;17220172		False	3	100;0;0	22.7	False		ENSG00000213380	ENSG00000213380	HGNC:18623													
COQ4	gene	COQ4	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Coenzyme Q10 deficiency, primary, 7, OMIM:616276				30225196;30847826;33215859;33704555;36047608		False	3	100;0;0	22.7	False		ENSG00000167113	ENSG00000167113	HGNC:19693													
COQ8A	gene	COQ8A	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Coenzyme Q10 deficiency, primary 4, 612016;Spinocerebellar Ataxia Type						False	3	0;0;0	22.7	False		ENSG00000163050	ENSG00000163050	HGNC:16812													
COX20	gene	COX20	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex IV deficiency, 220110						False	3	0;0;0	22.7	False		ENSG00000203667	ENSG00000203667	HGNC:26970													
CP	gene	CP	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, 604290;Hemosiderosis, systemic, due to aceruloplasminemia, 604290						False	3	0;0;0	22.7	False		ENSG00000047457	ENSG00000047457	HGNC:2295													
CRB2	gene	CRB2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ventriculomegaly with cystic kidney disease 219730				25557780		False	3	100;0;0	22.7	False		ENSG00000148204	ENSG00000148204	HGNC:18688													
CSGALNACT1	gene	CSGALNACT1	Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation;Skeletal dysplasia, mild, with joint laxity and advanced bone age OMIM:618870;skeletal dysplasia, mild, with joint laxity and advanced bone age MONDO:0030029				31705726;31325655;31705726		False	3	100;0;0	22.7	False		ENSG00000147408	ENSG00000147408	HGNC:24290													
CSPP1	gene	CSPP1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Meckel syndrome;Joubert syndrome 21;Meckel-Gruber syndrome				24360807;24360803;24360808		False	3	100;0;0	22.7	False		ENSG00000104218	ENSG00000104218	HGNC:26193													
CSTB	gene	CSTB	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg) OMIM:254800;Unverricht-Lundborg syndrome MONDO:0009698				8596935;15483648;9012407;9054946;9090386;11571333;9342192;15329070		False	3	100;0;0	22.7	False		ENSG00000160213	ENSG00000160213	HGNC:2482													
CTBP1	gene	CTBP1	Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Hypotonia, ataxia, developmental delay, and tooth enamel defect syndrome, 617915				27094857;28955726;31041561		False	3	100;0;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000159692	ENSG00000159692	HGNC:2494													
CWF19L1	gene	CWF19L1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 17,  616127				26197978, 25361784, 27016154		False	3	0;0;0	22.7	False		ENSG00000095485	ENSG00000095485	HGNC:25613													
CYP27A1	gene	CYP27A1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Cerebrotendinous xanthomatosis, 213700						False	3	0;0;0	22.7	False		ENSG00000135929	ENSG00000135929	HGNC:2605													
DAGLA	gene	DAGLA	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ataxia, HP:0001251				35737950		False	3	100;0;0	22.7	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000134780	ENSG00000134780	HGNC:1165													
DARS2	gene	DARS2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation, 611105						False	3	0;0;0	22.7	False		ENSG00000117593	ENSG00000117593	HGNC:25538													
DDHD2	gene	DDHD2	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive paraplegia 54 (#615033). Complex form of disease   ataxia reported amongst the phenotypic features in Citterio et al. (2014), Journal of Neurology, 261, pp.373-381 and Doi et al. (2014), Scientific Reports, 4, 7132.						False	3	0;0;0	22.7	False		ENSG00000085788	ENSG00000085788	HGNC:29106													
DDOST	gene	DDOST	NHS GMS;Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ir, OMIM:614507				22305527;34462534		False	3	67;0;33	22.7	False		ENSG00000244038	ENSG00000244038	HGNC:2728													
DDX59	gene	DDX59	Expert Review Green;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Orofaciodigital syndrome V, 174300				29127725;23972372;28711741		False	3	50;0;50	22.7	False		ENSG00000118197	ENSG00000118197	HGNC:25360													
DHCR7	gene	DHCR7	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Smith-Lemli-Opitz syndrome   270400				9634533		False	3	100;0;0	22.7	False		ENSG00000172893	ENSG00000172893	HGNC:2860													
DHDDS	gene	DHDDS	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Developmental delay and seizures with or without movement abnormalities, OMIM:617836				29100083;33798445;34182312;34382076		False	3	100;0;0	22.7	False		ENSG00000117682	ENSG00000117682	HGNC:20603													
DHRSX	gene	DHRSX	NHS GMS;Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type 1DD, OMIM:301133				38821050		False	3	50;0;50	22.7	False		ENSG00000169084	ENSG00000169084	HGNC:18399													
DKC1	gene	DKC1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Dyskeratosis congenita, X-linked OMIM:305000;dyskeratosis congenita, X-linked MONDO:0010584				9590285;9886310;10921354;33734615;10583221;10700698;18627054;12437656		False	3	50;0;50	22.7	False		ENSG00000130826	ENSG00000130826	HGNC:2890													
DLG4	gene	DLG4	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual developmental disorder, autosomal dominant 62, OMIM:618793				33597769		False	3	100;0;0	22.7	False		ENSG00000132535	ENSG00000132535	HGNC:2903													
DNAJC19	gene	DNAJC19	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	3-methylglutaconic aciduria, type V				16055927;27604308;27426421;22797137;27928778		False	3	0;0;0	22.7	False		ENSG00000205981	ENSG00000205981	HGNC:30528													
DNAJC3	gene	DNAJC3	NHS GMS;Expert Review Green;Literature	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Ataxia, combined cerebellar and peripheral, with hearing loss and diabetes mellitus, OMIM:616192				25466870;28940199;32738013;33486469;34654017		False	3	100;0;0	22.7	False		ENSG00000102580	ENSG00000102580	HGNC:9439													
DNAJC5	gene	DNAJC5	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Ceroid lipofuscinosis, neuronal, 4, Parry type				27604308;21820099		False	3	0;0;0	22.7	False		ENSG00000101152	ENSG00000101152	HGNC:16235													
DNMT1	gene	DNMT1	Expert Review Green	Hereditary ataxia and cerebellar anomalies - childhood onset			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cerebellar ataxia, deafness, and narcolepsy, autosomal dominant,				31984424		False	3	0;0;0	22.7	False		ENSG00000130816	ENSG00000130816	HGNC:2976													
DOCK3	gene	DOCK3	NHS GMS;Expert Review Green;Expert list	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia OMIM:618292;neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia MONDO:0032661				28195318;29130632;30976111		False	3	100;0;0	22.7	False		ENSG00000088538	ENSG00000088538	HGNC:2989													
DOLK	gene	DOLK	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	 Congenital disorder of glycosylation, type Im 610768; Dolichol kinase deficiency (Disorders of multiple glycosylation and other glycosylation pathways)				22242004;24144945		False	3	100;0;0	22.7	False		ENSG00000175283	ENSG00000175283	HGNC:23406													
DPAGT1	gene	DPAGT1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ij 608093; Myasthenic syndrome, congenital, 13, with tubular aggregates 614750; UDP-GlcNAc:Dol-P-GlcNac-P transferase deficiency (Disorders of protein N-glycosylation)				12872255;22304930;30653653		False	3	100;0;0	22.7	False		ENSG00000172269	ENSG00000172269	HGNC:2995													
DPM1	gene	DPM1	Expert Review Green;UKGTN;Radboud University Medical Center, Nijmegen;Literature;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Ie, OMIM:608799;GDP-Man:Dol-P mannosyltransferase deficiency (Disorders of multiple glycosylation and other glycosylation pathways)				23856421		False	3	100;0;0	22.7	False		ENSG00000000419	ENSG00000000419	HGNC:3005													
DPM2	gene	DPM2	NHS GMS;Expert Review Green;Radboud University Medical Center, Nijmegen;Other;Illumina TruGenome Clinical Sequencing Services;Emory Genetics Laboratory	Hereditary ataxia and cerebellar anomalies - childhood onset			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Iu, OMIM:615042				23109149;26453362;33129689		False	3	100;0;0	22.7	False		ENSG00000136908	ENSG00000136908	HGNC:3006													
